X,Y,Theta,Setpoint VD,Setpoint VE,VD,VE,tempo
1.63000,1.40000,-0.00000,2.34000,2.26000,2.32000,2.33000,-23832.00000
1.64000,1.40000,-0.00000,2.31000,2.34000,2.31000,2.32000,-31980.00000
1.64000,1.40000,0.00000,2.48000,2.23000,2.32000,2.33000,25384.00000
1.65000,1.40000,0.00000,2.40000,2.31000,2.29000,2.32000,17252.00000
1.65000,1.40000,0.01000,2.51000,2.34000,2.29000,2.31000,9096.00000
1.66000,1.40000,0.01000,2.56000,2.26000,2.27000,2.31000,964.00000
1.67000,1.40000,0.02000,2.56000,2.31000,2.24000,2.29000,-7108.00000
1.67000,1.40000,0.02000,2.37000,2.48000,2.21000,2.27000,-15232.00000
1.68000,1.40000,0.02000,2.40000,2.40000,2.22000,2.28000,-23412.00000
1.68000,1.40000,0.02000,2.37000,2.26000,2.22000,2.28000,-31520.00000
1.69000,1.40000,0.02000,2.03000,2.12000,2.20000,2.27000,25848.00000
1.69000,1.40000,0.02000,2.12000,2.15000,2.21000,2.27000,17704.00000
1.70000,1.40000,0.01000,1.90000,2.31000,2.21000,2.27000,9560.00000
1.70000,1.40000,0.01000,2.17000,2.26000,2.25000,2.30000,1464.00000
1.71000,1.40000,0.01000,2.26000,2.26000,2.26000,2.30000,-6644.00000
1.71000,1.40000,0.00000,2.20000,2.29000,2.26000,2.30000,-14680.00000
1.72000,1.40000,0.01000,2.29000,2.01000,2.26000,2.30000,-22840.00000
1.72000,1.40000,0.01000,2.17000,2.17000,2.23000,2.29000,-30956.00000
