,Wd,We,"theta(Wd,We)","x(Wd,We)","y(Wd,We)"
9.52,2.31423406237686,2.328883215127992,-0.05263283983223067,0.6806147976567503,0.7056423083540697
9.59,2.3148755311507716,2.3298716671846513,-0.0529404834955315,0.6860399487521388,0.7054341813988738
9.66,2.3155169999246836,2.3308601192413105,-0.05320232799401845,0.6914650998475275,0.7052260544436779
9.73,2.3161584686985957,2.3318485712979697,-0.05341737557838183,0.6968902509429162,0.705017927488482
9.8,2.3167999374725077,2.332837023354629,-0.053584628499311955,0.7023154020383049,0.7048098005332862
9.87,2.3174414062464193,2.333825475411288,-0.05370308900749918,0.7077405531336934,0.7046016735780903
9.94,2.3180828750203313,2.3348139274679474,-0.05377175935363381,0.7131657042290821,0.7043935466228946
10.01,2.3187243437942433,2.335802379524607,-0.05378964178840618,0.7185908553244706,0.7041854196676987
10.08,2.3193658125681553,2.3367908315812658,-0.05375573856250662,0.7240160064198595,0.7039772927125028
10.15,2.3200072813420674,2.337779283637925,-0.05366905192662547,0.7294411575152481,0.7037691657573069
10.22,2.320648750115979,2.338767735694584,-0.05352858413145303,0.7348663086106367,0.703561038802111
10.29,2.321290218889891,2.339756187751244,-0.05333333742767964,0.7402914597060253,0.7033529118469152
10.36,2.321931687663803,2.340744639807903,-0.053082314065995666,0.7457166108014139,0.7031447848917193
10.43,2.3225731564377146,2.3417330918645622,-0.05277451629709144,0.7511417618968027,0.7029366579365234
10.5,2.3232146252116266,2.3427215439212214,-0.05240894637165716,0.7565669129921914,0.7027285309813276
10.57,2.3238560939855386,2.34370999597788,-0.05198460654038331,0.7619920640875799,0.7025204040261317
10.64,2.3244975627594506,2.34469844803454,-0.05150049905396016,0.7674172151829687,0.7023122770709358
10.71,2.3251390315333627,2.345686900091199,-0.05095562616307804,0.7728423662783572,0.7021041501157399
10.78,2.3257805003072742,2.3466753521478583,-0.050348990118427306,0.7782675173737459,0.701896023160544
10.85,2.3264219690811867,2.3476638042045175,-0.049679593170698255,0.7836926684691345,0.7016878962053481
10.92,2.3270634378550983,2.3486522562611767,-0.04894643757058115,0.7891178195645232,0.7014797692501524
10.99,2.3277049066290103,2.349640708317836,-0.04814852556876642,0.7945429706599119,0.7012716422949565
11.06,2.3283463754029223,2.350629160374495,-0.047284859415944416,0.7999681217553005,0.7010635153397606
11.13,2.328987844176834,2.3516176124311543,-0.04635444136280535,0.8053932728506891,0.7008553883845647
11.2,2.329629312950746,2.352606064487814,-0.04535627366003965,0.8108184239460777,0.7006472614293688
11.27,2.330270781724658,2.3535945165444727,-0.0442893585583376,0.8162435750414664,0.7004391344741729
11.34,2.33091225049857,2.354582968601132,-0.043152698308389525,0.8216687261368552,0.7002310075189772
11.41,2.3315537192724816,2.355571420657791,-0.0419452951608858,0.8270938772322437,0.7000228805637813
11.48,2.3321951880463936,2.3565598727144503,-0.040666151366516676,0.8325190283276324,0.6998147536085855
11.55,2.3328366568203056,2.3575483247711095,-0.03931426917597257,0.8379441794230211,0.6996066266533896
11.62,2.333478125594217,2.3585367768277687,-0.03788865083994375,0.8433693305184096,0.6993984996981937
11.69,2.3247998968234644,2.341348900242637,-0.03638838369594617,0.8448036653064377,0.6991903727429978
11.76,2.3161216680527112,2.324161023657504,-0.034812895428798535,0.8462380000944658,0.6989822457878019
11.83,2.3074434392819585,2.3069731470723718,-0.033161698810144954,0.8476723348824938,0.6987741188326061
11.9,2.2987652105112053,2.28978527048724,-0.03143430661162975,0.8491066696705218,0.6985659918774101
11.97,2.2900869817404526,2.2725973939021076,-0.029630231604897157,0.85054100445855,0.6983578649222143
12.04,2.2814087529697,2.2554095173169757,-0.027748986561591412,0.851975339246578,0.6981497379670184
12.11,2.2727305241989466,2.2382216407318434,-0.02579008425335673,0.8534096740346061,0.6979416110118226
12.18,2.264052295428194,2.221033764146711,-0.023753037451837353,0.8548440088226342,0.6977334840566267
12.25,2.255374066657441,2.2038458875615787,-0.02163735892867752,0.8562783436106622,0.6975253571014308
12.32,2.246695837886688,2.1866580109764464,-0.01944256145552154,0.8577126783986903,0.6973172301462349
12.39,2.2380176091159347,2.1694701343913145,-0.01716815780401356,0.8591470131867184,0.697109103191039
12.46,2.2293393803451815,2.1522822578061818,-0.014813660745797907,0.8605813479747465,0.6969009762358432
12.53,2.2206611515744292,2.13509438122105,-0.012378583052518752,0.8620156827627744,0.6966928492806475
12.6,2.211982922803676,2.1179065046359176,-0.009862437495820386,0.8634500175508025,0.6964847223254516
12.67,2.2033046940329233,2.1007186280507857,-0.007264736847346985,0.8648843523388307,0.6962765953702557
12.74,2.1946264652621705,2.0835307514656534,-0.004584993878742858,0.8663186871268587,0.6960684684150598
12.81,2.1859482364914173,2.0663428748805206,-0.0018227213616522336,0.8677530219148868,0.6958603414598639
12.88,2.177270007720664,2.0491549982953883,0.001022567932280661,0.8691873567029149,0.695652214504668
