tempo_s,phi_d,phi_e,x_m,y_m,theta_rad
2.320464092818564,-14.644246700040858,8.185395550293393,0.01932649061314993,-0.011639126071649686,0.09654580285453974
2.321464292858572,-14.619263086848763,8.204590740874163,0.019217179614179417,-0.011649712502629682,0.09126442115975612
2.32246449289858,-14.587212952863174,8.22235175124706,0.019108562292657446,-0.011659653013760646,0.0859843785516251
2.323464692938588,-14.548107975307733,8.23867581510947,0.01900073782897482,-0.011668947149379511,0.08070764157198598
2.324464892978596,-14.501963281612028,8.253560417892162,0.018893805238269015,-0.011677596213947235,0.07543617470123641
2.325465093018604,-14.448797444353525,8.267003296852916,0.01878786329464335,-0.01168560326302838,0.07017193950193026
2.326465293058612,-14.388632474490043,8.279002441126488,0.018683010455538617,-0.01169297309067562,0.06491689376352394
2.32746549309862,-14.321493812884148,8.28955609173095,0.018579344786376698,-0.011699712213245296,0.05967299064867673
2.328465693138628,-14.247410320122876,8.29866274153053,0.01847696388559446,-0.011705828849678216,0.05444217784151044
2.329465893178636,-14.166414264635767,8.306321135155093,0.018375964810184723,-0.011711332898287945,0.049226396698232686
2.330466093218644,-14.078541309116378,8.312530268876335,0.018276444001859016,-0.01171623591010666,0.04402758140052763
2.331466293258652,-13.983830495252063,8.317289390440834,0.01817849721394462,-0.011720551058846469,0.03884765811211652
2.33246649329866,-13.882324226768716,8.320597998860123,0.018082219439125587,-0.011724293107541648,0.03368854413888949
2.333466693338668,-13.774068250797312,8.322455844157874,0.017987704838134385,-0.011727478371944733,0.028552147093008327
2.334466893378676,-13.659111637570025,8.322862927074373,0.017895046669497452,-0.011730124680756567,0.02344036406137834
2.335467093418684,-13.537506758455311,8.321819498728454,0.017804337220434143,-0.011732251332777477,0.018355080778885712
2.336467293458692,-13.409309262340894,8.319326060236975,0.017715667739004553,-0.011733879051073487,0.013298170806794357
2.3374674934987,-13.27457805037543,8.315383362292144,0.017629128367597374,-0.011735029934258016,0.008271494716694371
2.338467693538708,-13.133375249080435,8.30999240469672,0.0175448080778443,-0.01173572740499572,0.003276899280391471
2.339467893578716,-12.985766181844,8.303154435857342,0.01746279460704267,-0.011735996155841128,-0.0016837833338757685
2.340468093618724,-12.831819338809835,8.294870952236227,0.017383174396162958,-0.011735862092530315,-0.006608736358506866
2.341468293658732,-12.671606345175267,8.28514369776128,0.017306032529512405,-0.011735352274849233,-0.011496159216517704
2.34246849369874,-12.505201927912468,8.273974663195018,0.017231452676120616,-0.01173449485520729,-0.016344268304048434
2.343468693738748,-12.332683880928942,8.261366085462294,0.017159517032907336,-0.011733319015049395,-0.021151297765026725
2.344468893778756,-12.154133028682855,8.247320446937232,0.01709030626968682,-0.011731854899244021,-0.025915500257615742
2.345469093818764,-11.969633188270743,8.231840474689504,0.017023899476057314,-0.011730133548588772,-0.03063514771208
