,"x(Wd,We)","y(Wd,We)","theta(Wd,We)",Wd,We
77.98,0.03,0.0,0.36,0.0,0.0
78.05,0.03,0.0,0.36,0.0,0.0
78.12,0.03,0.0,0.36,0.0,0.0
78.19,0.03,0.0,0.36,-0.03,0.0
78.26,0.03,0.0,0.36,0.0,0.0
78.33,0.03,0.0,0.36,0.0,0.0
78.4,0.03,0.0,0.36,0.0,0.0
78.47,0.03,0.0,0.36,0.0,0.0
78.54,0.03,0.0,0.36,0.0,0.0
78.61,0.03,0.0,0.36,0.0,0.0
78.68,0.03,0.0,0.36,0.0,0.0
78.75,0.03,0.0,0.36,0.0,0.0
78.82,0.03,0.0,0.36,0.0,0.0
78.89,0.03,0.0,0.36,0.0,0.0
78.96,0.03,0.0,0.36,-0.03,0.0
79.03,0.03,0.0,0.36,-0.22,0.0
79.1,0.02,0.0,0.34,-0.92,0.0
79.17,0.02,0.0,0.31,-1.51,0.0
79.24,0.02,0.0,0.28,-1.39,0.0
79.31,0.02,0.0,0.26,-1.48,0.0
79.38,0.02,0.0,0.24,-0.81,0.0
79.45,0.02,0.0,0.24,-0.2,0.0
79.52,0.02,0.0,0.24,0.0,0.0
79.59,0.02,0.0,0.24,0.0,0.0
79.66,0.02,0.0,0.24,0.0,0.0
79.73,0.02,0.0,0.24,0.0,0.0
79.8,0.02,0.0,0.24,0.0,0.0
79.87,0.02,0.0,0.24,0.0,0.0
79.94,0.02,0.0,0.24,0.0,0.0
80.01,0.02,0.0,0.24,0.0,0.0
80.08,0.02,0.0,0.24,0.0,0.0
80.15,0.02,0.0,0.24,0.0,0.0
80.22,0.02,0.0,0.24,0.0,0.0
80.29,0.02,0.0,0.24,0.0,0.0
80.36,0.02,0.0,0.24,0.0,0.0
80.43,0.02,0.0,0.24,0.0,0.0
80.5,0.02,0.0,0.24,0.0,0.0
80.57,0.02,0.0,0.24,0.0,0.0
80.64,0.02,0.0,0.24,0.0,0.0
80.71,0.02,0.0,0.24,0.0,0.0
80.78,0.02,0.0,0.24,-0.03,0.0
80.85,0.02,0.0,0.23,-0.11,0.06
80.92,0.02,0.0,0.22,-0.59,0.0
80.99,0.02,0.0,0.2,-1.31,0.0
81.06,0.01,0.0,0.16,-1.9,0.0
81.13,0.01,0.0,0.13,-1.59,0.0
81.2,0.01,0.0,0.1,-1.51,0.0
81.27,0.01,0.0,0.1,-0.11,0.03
81.34,0.01,0.0,0.1,0.0,0.0
81.41,0.01,0.0,0.1,0.0,0.0
81.48,0.01,0.0,0.1,0.0,0.0
81.55,0.01,0.0,0.1,0.0,0.0
81.62,0.01,0.0,0.1,-0.03,0.0
81.69,0.01,0.0,0.1,0.0,0.03
81.76,0.01,0.0,0.1,0.0,0.0
81.83,0.01,0.0,0.1,0.0,0.0
81.9,0.01,0.0,0.1,0.0,0.0
81.97,0.01,0.0,0.1,0.0,0.0
82.04,0.01,0.0,0.1,0.0,0.03
82.11,0.01,0.0,0.09,0.0,0.03
82.18,0.01,0.0,0.08,0.0,0.92
82.25,0.01,0.0,0.04,0.0,1.87
82.32,0.02,0.0,-0.01,0.0,2.45
82.39,0.02,0.0,-0.06,0.0,2.56
82.46,0.02,0.0,-0.11,0.0,2.68
82.53,0.03,0.0,-0.16,0.0,2.43
82.6,0.03,0.0,-0.19,0.03,2.06
82.67,0.03,-0.0,-0.23,0.0,1.7
82.74,0.03,-0.0,-0.25,0.0,0.98
82.81,0.03,-0.0,-0.25,0.0,0.2
82.88,0.03,-0.0,-0.25,0.0,0.0
82.95,0.03,-0.0,-0.25,0.0,0.0
83.02,0.03,-0.0,-0.26,0.0,0.25
83.09,0.03,-0.0,-0.26,0.0,0.0
83.16,0.03,-0.0,-0.26,0.0,0.0
83.23,0.03,-0.0,-0.26,0.0,0.0
83.3,0.03,-0.0,-0.26,0.0,0.0
83.37,0.03,-0.0,-0.26,0.0,0.0
83.44,0.03,-0.0,-0.26,0.0,0.0
83.51,0.03,-0.0,-0.26,0.0,0.0
83.58,0.03,-0.0,-0.26,0.0,0.0
83.65,0.03,-0.0,-0.26,0.0,0.0
83.72,0.03,-0.0,-0.26,0.0,0.0
83.79,0.03,-0.0,-0.26,0.0,0.0
83.86,0.03,-0.0,-0.26,0.0,0.0
83.93,0.03,-0.0,-0.25,0.03,0.0
84.0,0.03,-0.0,-0.25,0.0,0.0
84.07,0.03,-0.0,-0.25,0.0,0.0
84.14,0.03,-0.0,-0.25,0.03,0.0
84.21,0.03,-0.0,-0.24,0.61,0.0
84.28,0.03,-0.0,-0.23,0.84,0.0
84.35,0.03,-0.0,-0.23,0.0,0.0
84.42,0.03,-0.0,-0.23,0.0,0.0
84.49,0.03,-0.0,-0.23,0.0,0.0
84.56,0.03,-0.0,-0.23,0.0,0.0
84.63,0.03,-0.0,-0.22,0.08,0.0
84.7,0.03,-0.0,-0.22,0.22,0.0
84.77,0.03,-0.0,-0.22,0.14,0.0
84.84,0.03,-0.0,-0.21,0.14,0.0
84.91,0.03,-0.0,-0.21,0.0,0.0
84.98,0.03,-0.0,-0.21,0.0,0.0
85.05,0.03,-0.0,-0.21,0.0,0.0
85.12,0.03,-0.0,-0.21,0.0,0.0
85.19,0.03,-0.0,-0.21,0.0,0.0
85.26,0.03,-0.0,-0.21,0.0,0.0
85.33,0.03,-0.0,-0.21,0.03,0.0
85.4,0.03,-0.0,-0.21,0.0,0.0
85.47,0.03,-0.0,-0.21,0.0,0.0
85.54,0.03,-0.0,-0.21,0.31,0.0
85.61,0.04,-0.0,-0.19,1.14,0.0
85.68,0.04,-0.0,-0.14,2.17,0.0
85.75,0.04,-0.0,-0.09,2.65,0.0
85.82,0.04,-0.0,-0.04,2.65,0.0
85.89,0.05,-0.0,0.01,2.59,0.0
85.96,0.05,-0.0,0.06,2.48,0.03
86.03,0.06,-0.0,0.07,2.29,1.51
86.1,0.06,-0.0,0.08,2.56,2.17
86.17,0.07,-0.0,0.08,3.01,2.81
86.24,0.08,-0.0,0.09,3.29,3.07
86.31,0.08,-0.0,0.09,2.98,2.87
86.38,0.09,0.0,0.09,2.84,2.65
86.45,0.09,0.0,0.09,2.34,2.26
86.52,0.1,0.0,0.09,1.9,2.17
86.59,0.1,0.0,0.09,1.9,1.95
86.66,0.11,0.0,0.08,1.59,1.87
86.73,0.11,0.0,0.08,1.59,1.48
86.8,0.12,0.0,0.08,1.42,1.62
86.87,0.12,0.0,0.09,1.76,1.37
86.94,0.12,0.0,0.09,1.51,1.64
87.01,0.13,0.0,0.09,1.76,1.78
87.08,0.13,0.0,0.08,1.48,1.78
87.15,0.13,0.0,0.08,1.65,1.87
87.22,0.14,0.0,0.07,1.67,1.9
87.29,0.14,0.0,0.07,1.73,1.87
87.36,0.15,0.01,0.06,1.67,2.01
87.43,0.15,0.01,0.06,1.87,2.09
87.5,0.16,0.01,0.05,1.98,2.23
87.57,0.16,0.01,0.05,2.09,2.09
87.64,0.17,0.01,0.05,2.15,2.48
87.71,0.17,0.01,0.04,2.12,2.29
87.78,0.18,0.01,0.04,2.09,2.37
87.85,0.18,0.01,0.03,2.2,2.43
87.92,0.19,0.01,0.03,1.95,2.17
87.99,0.19,0.01,0.02,1.73,2.09
88.06,0.2,0.01,0.02,1.64,1.98
88.13,0.2,0.01,0.01,1.87,1.9
88.2,0.21,0.01,0.01,1.92,2.31
88.27,0.21,0.01,0.01,2.31,2.34
88.34,0.22,0.01,0.01,2.48,2.48
88.41,0.22,0.01,0.0,2.31,2.48
88.48,0.23,0.01,0.0,2.31,2.31
88.55,0.24,0.01,0.0,2.26,2.2
88.62,0.24,0.01,0.0,2.12,2.2
88.69,0.25,0.01,0.01,2.29,1.95
88.76,0.25,0.01,0.01,2.06,2.26
88.83,0.26,0.01,0.01,2.31,2.26
88.9,0.26,0.01,0.01,2.51,2.4
88.97,0.27,0.01,0.01,2.42,2.48
89.04,0.27,0.01,0.01,2.59,2.37
89.11,0.28,0.01,0.01,2.48,2.42
89.18,0.28,0.01,0.01,2.15,2.31
89.25,0.29,0.01,0.01,2.29,2.34
89.32,0.3,0.01,0.01,2.09,2.23
89.39,0.3,0.01,-0.0,1.84,2.29
89.46,0.31,0.01,-0.01,2.09,2.23
89.53,0.31,0.01,-0.01,2.2,2.48
89.6,0.32,0.01,-0.01,2.42,2.31
89.67,0.32,0.01,-0.01,2.17,2.01
89.74,0.33,0.01,-0.0,2.31,2.26
89.81,0.33,0.01,-0.0,2.31,2.2
89.88,0.34,0.01,-0.0,2.31,2.34
89.95,0.34,0.01,-0.01,2.34,2.48
90.02,0.35,0.01,-0.0,2.42,2.4
